DocId,ProcessedTweet,OriginalTweet
5293,obama given a chance to hit back on trickledown government and he passes defends his policies #debates,Obama given a chance to hit back on trickle-down government --  and he passes --  defends his policies. #debates
5296,if you support gay marriage and medical marijuana why are you voting for mitt romney,If you support gay marriage and medical marijuana why are you voting for Mitt Romney?
5298,obama's tie is making my eyes a little cray love him though #debates,Obama's tie is making my eyes a little cray. Love him though. #debates
5299,obama's first line was pandering to his wife we don't want pandering we want results #denverdebate,Obama's first line was pandering to his wife --  we don't want pandering --  we want results #DenverDebate
5302,obama with a wide blue tie opens with anniversary wishes to michelle #debates,Obama with a wide blue tie. opens with anniversary wishes to Michelle. #debates
5307,it would be more interesting if obama and mitt romney would have a boxing match than a debate,it would be more interesting if Obama and Mitt Romney would have a boxing match than a debate.
5316,man it sucks that barack and michelle have to spend their 20th anniversary with mitt romney #debates,RT @ohkayewhatever: Man --  it sucks that Barack and Michelle have to spend their 20th anniversary with Mitt Romney. #debates
5318,just as excited to watch the #presidentialdebate as i am to watch any reunion show #debate,Just as excited to watch the #PresidentialDebate as I am to watch any @Bravotv reunion show. #debate
5322,romney supports a smaller government except when it comes to a womans right to choose #debates,Romney supports a smaller government - except when it comes to a womans right to choose. #debates
5323,mitt romney is worried about north america because you're running for the president of the united states thats the usa,RT @taySHUTUP: Mitt Romney is worried about North America because? you're running for the PRESIDENT of the United States... Thats the USA
5324,hold on to your butts america there are issues that #obama and #romney agree on wow #debate #denverdebate,Hold on to your butts America... there are issues that #Obama and #Romney agree on.  WOW! #debate #DenverDebate
5327,fuck mitt romney this nigga a billionaire he don't know about kool aid and raman noodles for dinner,RT @SirAsshole: Fuck Mitt Romney --  this nigga a billionaire --  he don't know about kool aid and Raman noodles for dinner
5328,watch live president obama discusses his specific plans to keep us moving forward in the first,@BarackObama Watch live: President Obama discusses his specific plans to keep us moving forward in the first ... http://t.co/MhzlXh2F
5330,estimated 50mil watching #debates but i'm turning it off so brian williams has to say,Estimated 50mil watching #debates but I'm turning it off so Brian Williams has to say 49 -- 999 -- 999
5331,did pres obama really start off the debate with his anniversary #debates,Did Pres Obama really start off the debate with his anniversary? #debates
5333,obama stop with the double down it's a terrible phrase and your writers can do better #presidentialdebate,Obama --  STOP WITH THE DOUBLE DOWN. It's a terrible phrase and your writers can do better. #presidentialdebate
5336,mitt romney wishes president 1st lady obama a happy wedding anniversary #debate,Mitt Romney wishes President & 1st Lady Obama a happy wedding anniversary. #debate
5337,have to watch the #presidentialdebate for my class this is so boring,Have to watch the #PresidentialDebate for my class! This is so boring!
5339,if we could vote for #obama by twitting he'll prolly be the president again,If We Could Vote For #Obama By Twitting. He'll Prolly Be The President Again
5340,mitt is tearing up they'll go to no limit to make him look human #debates,Mitt is tearing up --  they'll go to no limit to make him look human. #debates
5342,psa obama supporters please do not watch the #presidentialdebate on fox choose any other network,@Beautymark99: PSA: Obama supporters please do NOT watch the #PresidentialDebate on FOX. Choose any other network. -____-
5343,i wonder what romney's doing when he's looking down at the podium i'm guessing he's playing angry birds on his iphone #debates,I wonder what Romney's doing when he's looking down at the podium. I'm guessing he's playing Angry Birds on his iPhone. #debates
5347,#presidentialdebate #obama to #michelleobama i promise we will not celebrate our anniversary in front of million people #media,#PresidentialDebate | #Obama: (To #MichelleObama) I promise --  we will NOT celebrate our anniversary in front of 48 million people. #Media
5349,so many #zingers it's gonna kill me #romney s zingers are so painfully and obviously not written by him le sigh,@LoganJames SO MANY #ZINGERS it's gonna kill me. #romney s zingers are so painfully and obviously not written by him --  le sigh
5354,obama's framework on corporate tax reform leaves a lot to be desired #denverdebate,Obama's framework on corporate tax reform leaves a lot to be desired http://t.co/03cgwNcG #denverdebate
5355,will repeal the patriot act barack obama mitt romney gary johnson so vote #garyjohnsonforpresident support the lib,RT @gjtarmy: Will repeal the Patriot Act: Barack Obama  Mitt Romney  Gary Johnson  - So vote #GaryJohnsonForPresident Support the Lib ...
5358,este es el primer debate de tres que se realizan antes de las elecciones en eeuu #debates,Este es el primer debate de tres que se realizan antes de las elecciones en EE.UU. #Debates
5360,so unfortunate that the obamas have to spend their 20th anniversary with mitt romney,So unfortunate that the Obamas have to spend their 20th anniversary with Mitt Romney.
5362,whoever did barack's #debates makeup beat his face is that nc45 makeupforever meanwhile mitt used browning oil womp,RT @Luvvie: Whoever did Barack's #debates makeup BEAT HIS FACE. Is that NC45 MakeUpForever? Meanwhile --  Mitt used browning oil. WOMP.
5363,well isn't that sweet both candidates appear to be playing nice as we discuss president obama and his wife's 20th anniversary,Well isn't that sweet?! Both candidates appear to be playing nice as we discuss president Obama and his wife's 20th anniversary...
5369,obama wants to keep tuition low he looking out for us college kids #obama2012,obama wants to keep tuition low?! he looking out for us college kids!!! #obama2012
5372,mitt is looking less pumpkinesque this is the one month when it's acceptable to look like a gourd #debates,Mitt is looking less pumpkin-esque. This is the one month when it's acceptable to look like a gourd #debates
