DocId,Tweet,Score,ProecessedTweet,RetweetCount
4530,RT @DBCOOPA: #NDAARuling allows #Obama any future Pres (incl #Romney2012) to imprison your kids w/o a trial #CNNDebate #DenverDebate,13.617205,#ndaaruling allows #obama any future pres incl #romney2012 to imprison your kids wo a trial #cnndebate #denverdebate,4
1077,Shorter Mitt Romney: I never proposed a 20% tax cut. That was my evil --  identical twin.,13.613027,shorter mitt romney i never proposed a tax cut that was my evil identical twin,10
2726,RT @BachmannsBrain: I hope Mitt Romney can handle finally being in a room full of people who haven't paid $50 -- 000 to see him. #DenverDeb ...,13.597847999999999,i hope mitt romney can handle finally being in a room full of people who haven't paid to see him #denverdeb,2
2285,All Obama can do is talk shit about Romney and avoid the questions instead of actually answering them. #RomneyRyan2012,13.596546,all obama can do is talk shit about romney and avoid the questions instead of actually answering them #romneyryan2012,0
2856,Fuckkk Mitt Romney --  he trying to keep the rich rich. Fuck you dude.,13.591031000000001,fuckkk mitt romney he trying to keep the rich rich fuck you dude,2
5445,@FunkyDineva: Mitt Romney is full of shit- full of it --  made of it -- eating it smh all of the above,13.58562,mitt romney is full of shit full of it made of it eating it smh all of the above,3
1786,@Tr33Tr33 President Obama gon walk out with TI-ASAP playing in the background!!!! 8-),13.579432,president obama gon walk out with tiasap playing in the background,0
5496,Weird that Mitt Romney didn't paint his face tonight to appeal to the Clown Vote.,13.564003999999999,weird that mitt romney didn't paint his face tonight to appeal to the clown vote,0
2881,#denverdebate #FNRDebate #obama saying the same lines he used in 2008 & last 4 yrs HE HAS NOT BUILT ANYTHING!,13.557868,#denverdebate #fnrdebate #obama saying the same lines he used in last yrs he has not built anything,1
5017,Obama's thinking: I can't believe I even have to stand on stage with this bimbo #presidentialdebate,13.548942,obama's thinking i can't believe i even have to stand on stage with this bimbo #presidentialdebate,0
3479,i watch CNN once every 4 years to see obamas sassy comebacks to Mitt Romney --  lol.,13.532554999999999,i watch cnn once every years to see obamas sassy comebacks to mitt romney lol,0
4131,Mitt Romney talks about this 5 point plan and nothing else all the time,13.517618,mitt romney talks about this point plan and nothing else all the time,0
281,Mitt Romney is such a fucking jooooooke. Get off my screen bitch!,13.507895999999999,mitt romney is such a fucking jooooooke get off my screen bitch,0
3859,Mitt Romney on tv being fake towards Obama. Smiling hard crackin jokes & shit..,13.504107,mitt romney on tv being fake towards obama smiling hard crackin jokes shit,4
2965,I hate mitt romney. Uglass. That's why he's not gonna be president.,13.501581999999999,i hate mitt romney uglass that's why he's not gonna be president,3
2749,Rejected suggestions from The Internet: Ron Paul --  Gangham Style --  bacon crisis --  Denver omelettes --  and @thejoelstein #debates,13.470648,rejected suggestions from the internet ron paul gangham style bacon crisis denver omelettes and #debates,0
1938,RT @carlynharris: Obama is going to blow Romney out of the water tonight. #PresidentialDebate #Obama2012,13.461599,obama is going to blow romney out of the water tonight #presidentialdebate #obama2012,1
3529,Who do you think can throw a disc further? President Obama or Governor Romney?,13.456952,who do you think can throw a disc further president obama or governor romney,0
737,Mitt Romney needs to stfu done got me mad and shit,13.446969999999999,mitt romney needs to stfu done got me mad and shit,0
2484,Mitt Romney has definetly gotten drunk and slipped the N word with a hard r many a time,13.436383,mitt romney has definetly gotten drunk and slipped the n word with a hard r many a time,0
4103,The faces Romney is making during the split screen are priceless #debates #smirk,13.396916000000001,the faces romney is making during the split screen are priceless #debates #smirk,0
4600,RT @blackrepublican: Mitt Romney better bring the heat tonight because the base isn't playing around. It's time to to nip this in the  ...,13.390653,mitt romney better bring the heat tonight because the base isn't playing around it's time to to nip this in the,66
4680,Mitt romney has a nice tan goin. U tryna get those latino votes homie?,13.385148,mitt romney has a nice tan goin u tryna get those latino votes homie,0
4013,Both of you have spoken about a lot of different things. Thanks --  Jim! #DenverDebate,13.382769,both of you have spoken about a lot of different things thanks jim #denverdebate,0
4795,Mitt Romney has such a cocky smirk on his face right now.,13.362931,mitt romney has such a cocky smirk on his face right now,2
3843,If I were playing the #presidentialdebate drinking game --  I'd already be drunk.,13.355260000000001,if i were playing the #presidentialdebate drinking game i'd already be drunk,1
1052,MITT Romney how u hating from outside the White House & you can't even get in,13.355113,mitt romney how u hating from outside the white house you can't even get in,5
4611,God is with #Romney tonight and if God is for him --  then who can be against him? #tcot #DenverDebate #Truth,13.351329,god is with #romney tonight and if god is for him then who can be against him #tcot #denverdebate #truth,0
1884,Mitt Romney pissing me off with that smirk on his dumb ass face,13.338903,mitt romney pissing me off with that smirk on his dumb ass face,0
3344,For those of you watching the #DenverDebate @CSPAN has a great broadcast going...enjoying this split screen image. #hachat,13.314098000000001,for those of you watching the #denverdebate has a great broadcast goingenjoying this split screen image #hachat,0
2956,I don't know shit about politics but Obama plays basketball.. And Romney is white. #obama,13.312091,i don't know shit about politics but obama plays basketball and romney is white #obama,0
2349,It was cute when Obama said it tho? @_CoachBreeze: Mitt Romney kissing ass . STFU and speak your viewpoint ..,13.286537,it was cute when obama said it tho mitt romney kissing ass stfu and speak your viewpoint,0
643,This debut is basicly the president and Romney calling each other out #Teamobama .,13.285757,this debut is basicly the president and romney calling each other out #teamobama,0
1056,sorority girl comments on the #debate Mitt Romney mouth has the smallest mouth I've ever seen hahaha,13.270848999999998,sorority girl comments on the #debate mitt romney mouth has the smallest mouth i've ever seen hahaha,0
4928,The Oval Office has taken its toll on Obama --  but he is still looking classy! #debates,13.266098,the oval office has taken its toll on obama but he is still looking classy #debates,0
3280,well at least they are showing the debate at this awful place. #romney,13.263197,well at least they are showing the debate at this awful place #romney,0
3989,I agree! RT @TRiiNA__: Mitt Romney has that look on his face that you know you cant trust him,13.252661000000002,i agree rt mitt romney has that look on his face that you know you cant trust him,0
2931,Mitt Romney is not looking as tab tonight! Must have taken off his bronzer! #debate #talkpoverty,13.243497999999999,mitt romney is not looking as tab tonight must have taken off his bronzer #debate #talkpoverty,0
4935,if mitt romney becomes president im shipping myself out this country,13.241008,if mitt romney becomes president im shipping myself out this country,4
986,I wonder if Mitt Romney will finally talk about why he should become president.,13.238808,i wonder if mitt romney will finally talk about why he should become president,0
2795,Sure --  we're in debt because of Obama. But Romney will make sure we don't have food stamps. #TeamObama,13.238323,sure we're in debt because of obama but romney will make sure we don't have food stamps #teamobama,0
3211,Personally I feel that both the candidates pretty much suck. I'd go #Romney but only because he's Republican.,13.231246,personally i feel that both the candidates pretty much suck i'd go #romney but only because he's republican,1
1659,Cut taxes from the top down. That's not what I'm going to do. - Mitt Romney #confusedasfuck,13.205805000000002,cut taxes from the top down that's not what i'm going to do mitt romney #confusedasfuck,0
5359,Romney seems to have started off a bit better. Romney seems warm and poised. Obama seemed nervous and badly rehearsed. #PresidentialDebate,13.201597,romney seems to have started off a bit better romney seems warm and poised obama seemed nervous and badly rehearsed #presidentialdebate,0
1780,Mitt Romney don't pay no tax!Mitt Romney don't pay no tax!,13.192488,mitt romney don't pay no taxmitt romney don't pay no tax,0
4069,I am not ashamed to say that I think Mitt Romney is gorgeous #debates,13.190394000000001,i am not ashamed to say that i think mitt romney is gorgeous #debates,0
