DocId,ProcessedTweet,OriginalTweet
5332,was gonna go to sleep but i'll rather watch the debate with my presentfuture president barack obama,RT @ItsNateCollins: Was gonna go to sleep but I'll rather watch the debate with my present/future President... Barack Obama
5334,#debates the most dangerous man to any government is the man who is able to think things out hl mencken,RT @ghostofbouvet: #debates The most dangerous man to any government is the man who is able to think things out... - H.L. Mencken (188 ...
5335,guys stop hating romney is making some good points but i'm still #teamobama,guys stop hating --  romney is making some good points but i'm still #teamobama
5338,we caught osama bin laden and resecitated gm i am president motherfkers okay where is my obama phone,We caught Osama Bin Laden and resecitated GM! I AM PRESIDENT Motherf**kers! Okay -- ... where is my OBAMA PHONE?... http://t.co/v8xshq0i
5341,mitt romney didn't even start talking and i'm sick of looking at him,Mitt Romney didn't even start talking and I'm sick of looking at him
5344,i'm never into this president stuff but i really want obama to win,I'm never into this president stuff --  but I really want Obama to win
5345,president obama education energy tax codes rebuild america and reduce deficit #denver #debate #presidentialdebats #cnbc #nbc,President OBAMA: education --  energy --  tax codes --  rebuild America and reduce deficit #Denver #Debate #PresidentialDebats #CNBC #NBC
5346,i just don't like how mitt romney look or speak lol,I just don't like how mitt Romney look or speak lol
5348,i've got the presidential debate playing on my tv in the background while i read about what's happing in the debate on twitter #debates,I've got the Presidential Debate playing on my TV in the background while I read about what's happing in the debate on Twitter. #debates
5350,mitt romney's an evil billionaire trying to pave over the skate parkbaseball field for a strip mall in an 80s movie lookin boy,Mitt Romney's an evil billionaire trying to pave over the skate park/baseball field for a strip mall in an '80s movie lookin boy
5351,mitt romney sounds like he should voice a villain in a toy story movie,Mitt Romney sounds like he should voice a villain in a Toy Story movie
5352,shorter jim lehrer i am in fact a journalist though you wouldn't know from what's about to happen #debates,RT @johnknefel: Shorter Jim Lehrer: I am in fact a journalist --  though you wouldn't know from what's about to happen #debates
5353,i imagined the president and mitt shit talking when they shook hands #debate #obama #romney,I imagined the president and Mitt  shit talking when they shook hands. #debate #obama #romney
5356,why the hell are the wealthy so worried about having their taxes raised it isn't going to hurt you to pay more #greed #presidentialdebate,Why the hell are the wealthy so worried about having their taxes raised? It isn't going to hurt you to pay more. #Greed! #PresidentialDebate
5357,mitt romney rich as fuck he will never understand how it is to struggle,Mitt Romney Rich As Fuck... He Will Never Understand How It Is To Struggle.
5359,romney seems to have started off a bit better romney seems warm and poised obama seemed nervous and badly rehearsed #presidentialdebate,Romney seems to have started off a bit better. Romney seems warm and poised. Obama seemed nervous and badly rehearsed. #PresidentialDebate
5361,romney i know what it takes to get small business going again to hire people #denverdebateyeah right,@thedailybeast: Romney: I know what it takes to get small business going again. To hire people. #DenverDebate...yeah right.
5364,#cantafford4more promoted by #mittromney i agree we can't afford any more years caught between #democrats and #republicans #libertarian,#CantAfford4More promoted by #MittRomney? I agree. We can't afford any more years caught between #Democrats and #Republicans. #Libertarian
5365,say what you want about mitt romney but at the end of the day he'll still have perfect mf hair,Say what you want about Mitt Romney but at the end of the day he'll still have perfect mf hair
5366,if i wasnt such a liberal i would listen to what romney has to say but fuck that #teamobama,If i wasnt such a liberal i would listen to what romney has to say but fuck that #teamobama
5367,i just wanna throw something at obama but then it would break my tv #romney,I just wanna throw something at Obama but then It would break my tv #Romney
5368,and mitt romney sounds just like the batman from the dark knight,And Mitt Romney sounds just like The Batman from The Dark Knight..
5370,rt i bet obama was listening to ham right before he came on stage #debates,RT @ChicagoMadeSean: RT @iMadeSmartCool: I bet Obama was listening to H.A.M. right before he came on stage. #Debates
5371,mitt romney you can cut you talk a whole lotta shit no one's buying it bud,mitt romney you can cut --  you talk a whole lotta shit --  no one's buying it bud .
5373,mitt's smirk is gross he also looks confused and condescending without speaking #debates,Mitt's smirk is gross. He also looks confused and condescending. Without speaking. #debates
5375,stop rt obama talking about his love for michelle nah b talk about getting a nigga some jobs #presidentialdebate,Stop. RT @acedizzyflow: Obama talking about his love for Michelle. Nah --  b. Talk about getting a nigga some jobs. #PresidentialDebate
5376,wait a second whos that guy standing at ron paul's podium #denverdebate,wait a second! whos that guy standing at Ron Paul's podium?! #DenverDebate
5379,fact s tax plan will raise taxes on the middle class #debates,FACT: @MittRomney's tax plan will raise taxes on the Middle Class. #debates
5380,mitt romney has no upper lip i don't trust that shit,Mitt Romney has no upper lip --  I don't trust that shit
5389,the auto industry was on the brink of collapse ford took zero bailout money or toyota etc #obama,The auto industry was on the brink of collapse? Ford took zero bailout money --  or Toyota --  etc. #Obama
5390,jim lehrer will surely have some funny oneliners rt wait i thought i read that was moderating #debates,Jim Lehrer will surely have some funny one-liners RT @andylevy: Wait I thought I read that @SethMacFarlane was moderating? #debates
5391,#obama looks stressed that's my nigga putting it down for us tho,#Obama looks stressed .. That's my nigga putting it down for us tho.
5392,he my daddy is there anything that mitt romney could say tonight in the debate to persuade you to vote,RT @4BudTastersONLY: He my daddy? @ezstreet: IS THERE ANYTHING THAT MITT ROMNEY COULD SAY TONIGHT IN THE DEBATE TO PERSUADE YOU TO VOTE ...
5393,#debates #nw presidential debate i'm not voting anymore because all politics are bull shit and lies it's what america is built off,#debates #NW Presidential Debate *2012* I'm not voting anymore because ALL politics are bull shit and lies. It's what America is built off
5395,trickle down is repub code for pissing on the poor and middle class #debate #denverdebate,trickle down is repub code for pissing on the poor and middle class #debate #DenverDebate
5397,potus invest in wind solar bio gonna tax us to death to fund these what a great idea not you lose #denverdebate,POTUS Invest in wind --  solar --  bio gonna tax us to death to FUND these --  what a great idea NOT - You lose #DenverDebate
